date,age,cumu_first,cumu_second,cumu_third,prop_first,prop_second,prop_third
2022-01-12,70 to 74,56607,56122,54477,95.4,94.6,91.8
2022-01-12,75 to 79,45417,45088,43956,96.4,95.7,93.3
2022-01-12,80 to 84,30869,30692,29792,96.8,96.2,93.4
2022-01-12,85 to 89,21084,20951,20224,96.9,96.3,92.9
2022-01-12,90+,12607,12537,11948,95.7,95.2,90.7
2022-01-11,12 to 15,38729,4107,26,60,6.4,0
2022-01-11,16 to 17,23142,16713,1285,74.8,54,4.2
2022-01-11,18 to 24,76740,70344,37633,75.9,69.6,37.2
2022-01-11,25 to 29,56069,52199,30256,74.2,69.1,40
2022-01-11,30 to 34,65331,61655,39420,77,72.6,46.4
2022-01-11,35 to 39,72147,69220,49159,80.2,76.9,54.6
2022-01-11,40 to 44,79313,77064,60277,83.6,81.3,63.6
2022-01-11,45 to 49,81477,79639,66509,86.7,84.8,70.8
2022-01-11,50 to 54,84166,82829,73581,89.4,88,78.2
2022-01-11,55 to 59,82242,81020,73480,90.9,89.6,81.2
2022-01-11,60 to 64,68105,67155,62491,92.2,90.9,84.6
2022-01-11,65 to 69,55615,54997,52579,93.4,92.4,88.3
2022-01-11,70 to 74,56606,56122,54463,95.4,94.6,91.8
2022-01-11,75 to 79,45416,45088,43940,96.4,95.7,93.3
2022-01-11,80 to 84,30869,30692,29780,96.8,96.2,93.4
2022-01-11,85 to 89,21084,20951,20217,96.9,96.3,92.9
2022-01-11,90+,12606,12537,11947,95.7,95.2,90.7
2022-01-10,12 to 15,38663,3965,26,59.9,6.1,0
2022-01-10,16 to 17,23126,16681,1250,74.7,53.9,4
2022-01-10,18 to 24,76699,70305,37271,75.8,69.5,36.9
2022-01-10,25 to 29,56047,52177,29992,74.2,69.1,39.7
2022-01-10,30 to 34,65320,61640,39174,76.9,72.6,46.1
2022-01-10,35 to 39,72129,69204,48882,80.1,76.9,54.3
2022-01-10,40 to 44,79302,77056,60019,83.6,81.2,63.3
2022-01-10,45 to 49,81471,79634,66278,86.7,84.7,70.5
2022-01-10,50 to 54,84162,82825,73483,89.4,88,78.1
2022-01-10,55 to 59,82237,81012,73398,90.9,89.5,81.1
2022-01-10,60 to 64,68100,67151,62451,92.2,90.9,84.5
2022-01-10,65 to 69,55612,54995,52553,93.4,92.4,88.3
2022-01-10,70 to 74,56605,56121,54447,95.4,94.6,91.8
2022-01-10,75 to 79,45415,45088,43927,96.4,95.7,93.2
2022-01-10,80 to 84,30869,30691,29767,96.8,96.2,93.3
2022-01-10,85 to 89,21083,20950,20204,96.9,96.3,92.8
2022-01-10,90+,12606,12537,11934,95.7,95.2,90.6
2022-01-09,12 to 15,38559,3837,26,59.7,5.9,0
2022-01-09,16 to 17,23099,16609,1232,74.6,53.7,4
2022-01-09,18 to 24,76667,70246,36835,75.8,69.5,36.4
2022-01-09,25 to 29,56012,52149,29655,74.1,69,39.2
2022-01-09,30 to 34,65293,61611,38893,76.9,72.6,45.8
2022-01-09,35 to 39,72111,69188,48509,80.1,76.9,53.9
2022-01-09,40 to 44,79292,77041,59689,83.6,81.2,62.9
2022-01-09,45 to 49,81466,79623,66027,86.7,84.7,70.3
2022-01-09,50 to 54,84147,82816,73345,89.4,88,77.9
2022-01-09,55 to 59,82233,81006,73291,90.9,89.5,81
2022-01-09,60 to 64,68097,67148,62393,92.2,90.9,84.4
2022-01-09,65 to 69,55609,54991,52530,93.4,92.4,88.3
2022-01-09,70 to 74,56604,56121,54423,95.4,94.6,91.7
2022-01-09,75 to 79,45414,45088,43913,96.4,95.7,93.2
2022-01-09,80 to 84,30869,30690,29756,96.8,96.2,93.3
2022-01-09,85 to 89,21083,20950,20196,96.9,96.3,92.8
2022-01-09,90+,12606,12537,11919,95.7,95.2,90.5
2022-01-08,12 to 15,38293,3624,26,59.3,5.6,0
2022-01-08,16 to 17,23080,16547,1207,74.6,53.4,3.9
2022-01-08,18 to 24,76633,70217,36509,75.8,69.4,36.1
2022-01-08,25 to 29,55996,52127,29349,74.1,69,38.8
2022-01-08,30 to 34,65276,61593,38634,76.9,72.5,45.5
2022-01-08,35 to 39,72096,69174,48271,80.1,76.9,53.6
2022-01-08,40 to 44,79288,77024,59480,83.6,81.2,62.7
2022-01-08,45 to 49,81456,79608,65844,86.7,84.7,70.1
2022-01-08,50 to 54,84140,82812,73257,89.4,88,77.8
2022-01-08,55 to 59,82229,81003,73221,90.9,89.5,80.9
2022-01-08,60 to 64,68095,67148,62354,92.2,90.9,84.4
2022-01-08,65 to 69,55609,54990,52521,93.4,92.4,88.2
2022-01-08,70 to 74,56604,56120,54419,95.4,94.6,91.7
2022-01-08,75 to 79,45411,45088,43906,96.4,95.7,93.2
2022-01-08,80 to 84,30868,30690,29751,96.8,96.2,93.3
2022-01-08,85 to 89,21083,20950,20194,96.9,96.3,92.8
2022-01-08,90+,12606,12537,11919,95.7,95.2,90.5
2022-01-07,12 to 15,38037,3302,24,58.9,5.1,0
2022-01-07,16 to 17,23037,16375,1147,74.4,52.9,3.7
2022-01-07,18 to 24,76586,70151,35762,75.7,69.4,35.4
2022-01-07,25 to 29,55941,52066,28734,74,68.9,38
2022-01-07,30 to 34,65232,61535,37924,76.8,72.5,44.7
2022-01-07,35 to 39,72056,69134,47572,80.1,76.8,52.9
2022-01-07,40 to 44,79270,76999,58801,83.6,81.2,62
2022-01-07,45 to 49,81437,79586,65260,86.7,84.7,69.4
2022-01-07,50 to 54,84132,82801,72958,89.4,87.9,77.5
2022-01-07,55 to 59,82223,80999,73051,90.9,89.5,80.7
2022-01-07,60 to 64,68091,67140,62264,92.2,90.9,84.3
2022-01-07,65 to 69,55605,54985,52493,93.4,92.4,88.2
2022-01-07,70 to 74,56597,56119,54404,95.4,94.6,91.7
2022-01-07,75 to 79,45407,45088,43897,96.4,95.7,93.2
2022-01-07,80 to 84,30867,30690,29747,96.8,96.2,93.3
2022-01-07,85 to 89,21082,20950,20191,96.9,96.3,92.8
2022-01-07,90+,12606,12537,11917,95.7,95.2,90.5
2022-01-06,12 to 15,37860,3109,23,58.6,4.8,0
2022-01-06,16 to 17,23021,16317,1127,74.4,52.7,3.6
2022-01-06,18 to 24,76534,70105,35255,75.7,69.3,34.9
2022-01-06,25 to 29,55915,52039,28345,74,68.9,37.5
2022-01-06,30 to 34,65211,61507,37553,76.8,72.4,44.2
2022-01-06,35 to 39,72032,69102,47098,80,76.8,52.3
2022-01-06,40 to 44,79252,76988,58349,83.6,81.2,61.5
2022-01-06,45 to 49,81425,79575,64824,86.7,84.7,69
2022-01-06,50 to 54,84119,82794,72772,89.3,87.9,77.3
2022-01-06,55 to 59,82217,80991,72912,90.9,89.5,80.6
2022-01-06,60 to 64,68088,67133,62191,92.2,90.9,84.2
2022-01-06,65 to 69,55600,54985,52459,93.4,92.4,88.1
2022-01-06,70 to 74,56595,56118,54388,95.4,94.6,91.7
2022-01-06,75 to 79,45405,45086,43886,96.4,95.7,93.1
2022-01-06,80 to 84,30867,30690,29736,96.8,96.2,93.2
2022-01-06,85 to 89,21082,20950,20181,96.9,96.3,92.7
2022-01-06,90+,12605,12537,11907,95.7,95.2,90.4
2022-01-05,12 to 15,37738,2964,23,58.4,4.6,0
2022-01-05,16 to 17,22992,16230,1109,74.3,52.4,3.6
2022-01-05,18 to 24,76490,70061,34612,75.6,69.3,34.2
2022-01-05,25 to 29,55870,52005,27946,73.9,68.8,37
2022-01-05,30 to 34,65187,61475,37101,76.8,72.4,43.7
2022-01-05,35 to 39,72007,69085,46563,80,76.8,51.7
2022-01-05,40 to 44,79241,76968,57879,83.6,81.2,61
2022-01-05,45 to 49,81411,79553,64423,86.6,84.7,68.6
2022-01-05,50 to 54,84112,82782,72561,89.3,87.9,77.1
2022-01-05,55 to 59,82211,80986,72764,90.9,89.5,80.4
2022-01-05,60 to 64,68086,67130,62116,92.2,90.9,84.1
2022-01-05,65 to 69,55596,54978,52417,93.4,92.4,88.1
2022-01-05,70 to 74,56594,56117,54355,95.4,94.6,91.6
2022-01-05,75 to 79,45404,45086,43867,96.4,95.7,93.1
2022-01-05,80 to 84,30864,30690,29717,96.8,96.2,93.2
2022-01-05,85 to 89,21081,20950,20176,96.9,96.3,92.7
2022-01-05,90+,12605,12534,11888,95.7,95.2,90.3
2022-01-04,12 to 15,37610,2823,23,58.2,4.4,0
2022-01-04,16 to 17,22958,16134,1081,74.2,52.1,3.5
2022-01-04,18 to 24,76451,70007,34081,75.6,69.2,33.7
2022-01-04,25 to 29,55842,51975,27589,73.9,68.8,36.5
2022-01-04,30 to 34,65153,61443,36679,76.7,72.4,43.2
2022-01-04,35 to 39,71977,69067,46026,80,76.7,51.1
2022-01-04,40 to 44,79229,76946,57365,83.5,81.1,60.5
2022-01-04,45 to 49,81401,79544,64002,86.6,84.6,68.1
2022-01-04,50 to 54,84104,82772,72359,89.3,87.9,76.9
2022-01-04,55 to 59,82206,80980,72622,90.9,89.5,80.3
2022-01-04,60 to 64,68081,67127,62018,92.1,90.9,83.9
2022-01-04,65 to 69,55592,54976,52377,93.4,92.4,88
2022-01-04,70 to 74,56590,56117,54325,95.4,94.6,91.6
2022-01-04,75 to 79,45404,45083,43838,96.4,95.7,93
2022-01-04,80 to 84,30862,30689,29700,96.8,96.2,93.1
2022-01-04,85 to 89,21081,20948,20159,96.9,96.3,92.6
2022-01-04,90+,12605,12533,11877,95.7,95.2,90.2
2022-01-03,12 to 15,37373,2568,22,57.9,4,0
2022-01-03,16 to 17,22916,15987,1047,74,51.6,3.4
2022-01-03,18 to 24,76389,69944,33270,75.5,69.2,32.9
2022-01-03,25 to 29,55805,51925,27097,73.9,68.7,35.9
2022-01-03,30 to 34,65127,61381,36107,76.7,72.3,42.5
2022-01-03,35 to 39,71954,69049,45329,80,76.7,50.4
2022-01-03,40 to 44,79212,76924,56628,83.5,81.1,59.7
2022-01-03,45 to 49,81390,79532,63307,86.6,84.6,67.4
2022-01-03,50 to 54,84100,82764,72034,89.3,87.9,76.5
2022-01-03,55 to 59,82198,80974,72411,90.9,89.5,80
2022-01-03,60 to 64,68075,67122,61887,92.1,90.8,83.8
2022-01-03,65 to 69,55586,54974,52337,93.4,92.4,87.9
2022-01-03,70 to 74,56588,56114,54287,95.4,94.6,91.5
2022-01-03,75 to 79,45402,45082,43816,96.4,95.7,93
2022-01-03,80 to 84,30861,30689,29688,96.8,96.2,93.1
2022-01-03,85 to 89,21081,20948,20151,96.9,96.3,92.6
2022-01-03,90+,12605,12533,11870,95.7,95.2,90.1
2022-01-02,12 to 15,37189,2301,20,57.6,3.6,0
2022-01-02,16 to 17,22876,15878,1019,73.9,51.3,3.3
2022-01-02,18 to 24,76339,69890,32658,75.5,69.1,32.3
2022-01-02,25 to 29,55776,51897,26650,73.8,68.7,35.3
2022-01-02,30 to 34,65102,61361,35610,76.7,72.3,41.9
2022-01-02,35 to 39,71942,69027,44804,79.9,76.7,49.8
2022-01-02,40 to 44,79203,76907,56256,83.5,81.1,59.3
2022-01-02,45 to 49,81387,79522,62941,86.6,84.6,67
2022-01-02,50 to 54,84094,82755,71844,89.3,87.9,76.3
2022-01-02,55 to 59,82196,80968,72297,90.9,89.5,79.9
2022-01-02,60 to 64,68075,67120,61822,92.1,90.8,83.7
2022-01-02,65 to 69,55585,54972,52308,93.4,92.4,87.9
2022-01-02,70 to 74,56587,56112,54270,95.4,94.6,91.5
2022-01-02,75 to 79,45402,45082,43812,96.4,95.7,93
2022-01-02,80 to 84,30861,30689,29685,96.8,96.2,93.1
2022-01-02,85 to 89,21081,20948,20149,96.9,96.3,92.6
2022-01-02,90+,12605,12533,11869,95.7,95.2,90.1
2022-01-01,12 to 15,37143,2247,20,57.5,3.5,0
2022-01-01,16 to 17,22866,15829,1011,73.9,51.1,3.3
2022-01-01,18 to 24,76317,69860,32249,75.5,69.1,31.9
2022-01-01,25 to 29,55765,51877,26360,73.8,68.7,34.9
2022-01-01,30 to 34,65091,61349,35331,76.7,72.3,41.6
2022-01-01,35 to 39,71931,69017,44541,79.9,76.7,49.5
2022-01-01,40 to 44,79194,76895,56026,83.5,81.1,59.1
2022-01-01,45 to 49,81383,79519,62748,86.6,84.6,66.8
2022-01-01,50 to 54,84093,82751,71735,89.3,87.9,76.2
2022-01-01,55 to 59,82196,80965,72195,90.9,89.5,79.8
2022-01-01,60 to 64,68075,67120,61785,92.1,90.8,83.6
2022-01-01,65 to 69,55585,54970,52296,93.4,92.4,87.9
2022-01-01,70 to 74,56587,56112,54260,95.4,94.6,91.4
2022-01-01,75 to 79,45400,45082,43810,96.4,95.7,93
2022-01-01,80 to 84,30861,30689,29678,96.8,96.2,93
2022-01-01,85 to 89,21081,20948,20147,96.9,96.3,92.6
2022-01-01,90+,12604,12533,11865,95.7,95.2,90.1
2021-12-31,12 to 15,37132,2217,20,57.5,3.4,0
2021-12-31,16 to 17,22863,15826,1010,73.9,51.1,3.3
2021-12-31,18 to 24,76308,69855,32161,75.5,69.1,31.8
2021-12-31,25 to 29,55761,51876,26317,73.8,68.7,34.8
2021-12-31,30 to 34,65087,61343,35242,76.7,72.3,41.5
2021-12-31,35 to 39,71929,69016,44466,79.9,76.7,49.4
2021-12-31,40 to 44,79192,76895,55964,83.5,81.1,59
2021-12-31,45 to 49,81380,79519,62678,86.6,84.6,66.7
2021-12-31,50 to 54,84092,82751,71698,89.3,87.9,76.2
2021-12-31,55 to 59,82194,80965,72167,90.8,89.5,79.8
2021-12-31,60 to 64,68075,67120,61766,92.1,90.8,83.6
2021-12-31,65 to 69,55585,54970,52293,93.4,92.4,87.9
2021-12-31,70 to 74,56587,56112,54260,95.4,94.6,91.4
2021-12-31,75 to 79,45400,45082,43809,96.4,95.7,93
2021-12-31,80 to 84,30861,30689,29677,96.8,96.2,93
2021-12-31,85 to 89,21081,20948,20144,96.9,96.3,92.6
2021-12-31,90+,12604,12533,11865,95.7,95.2,90.1
2021-12-30,12 to 15,37044,2055,20,57.4,3.2,0
2021-12-30,16 to 17,22839,15725,989,73.8,50.8,3.2
2021-12-30,18 to 24,76275,69808,31678,75.4,69,31.3
2021-12-30,25 to 29,55740,51849,25904,73.8,68.6,34.3
2021-12-30,30 to 34,65066,61308,34760,76.6,72.2,40.9
2021-12-30,35 to 39,71913,69003,43890,79.9,76.7,48.8
2021-12-30,40 to 44,79178,76882,55532,83.5,81.1,58.6
2021-12-30,45 to 49,81366,79504,62279,86.6,84.6,66.3
2021-12-30,50 to 54,84083,82742,71472,89.3,87.9,75.9
2021-12-30,55 to 59,82192,80956,71973,90.8,89.5,79.6
2021-12-30,60 to 64,68072,67116,61641,92.1,90.8,83.4
2021-12-30,65 to 69,55582,54969,52254,93.4,92.4,87.8
2021-12-30,70 to 74,56587,56111,54231,95.4,94.6,91.4
2021-12-30,75 to 79,45397,45081,43794,96.3,95.7,92.9
2021-12-30,80 to 84,30861,30687,29669,96.8,96.2,93
2021-12-30,85 to 89,21081,20947,20136,96.9,96.3,92.5
2021-12-30,90+,12604,12533,11861,95.7,95.2,90.1
2021-12-29,12 to 15,36843,1832,20,57.1,2.8,0
2021-12-29,16 to 17,22786,15555,946,73.6,50.2,3.1
2021-12-29,18 to 24,76211,69733,30686,75.4,69,30.3
2021-12-29,25 to 29,55690,51808,25255,73.7,68.6,33.4
2021-12-29,30 to 34,65020,61272,33900,76.6,72.2,39.9
2021-12-29,35 to 39,71883,68969,42970,79.9,76.6,47.7
2021-12-29,40 to 44,79154,76866,54764,83.5,81,57.7
2021-12-29,45 to 49,81348,79485,61585,86.6,84.6,65.5
2021-12-29,50 to 54,84072,82728,71083,89.3,87.9,75.5
2021-12-29,55 to 59,82179,80947,71677,90.8,89.5,79.2
2021-12-29,60 to 64,68064,67109,61467,92.1,90.8,83.2
2021-12-29,65 to 69,55578,54967,52205,93.4,92.3,87.7
2021-12-29,70 to 74,56586,56109,54193,95.4,94.6,91.3
2021-12-29,75 to 79,45396,45081,43773,96.3,95.7,92.9
2021-12-29,80 to 84,30861,30684,29650,96.8,96.2,93
2021-12-29,85 to 89,21081,20946,20114,96.9,96.3,92.4
2021-12-29,90+,12603,12532,11845,95.7,95.2,89.9
2021-12-28,12 to 15,36646,1652,19,56.7,2.6,0
2021-12-28,16 to 17,22742,15353,905,73.5,49.6,2.9
2021-12-28,18 to 24,76129,69639,29269,75.3,68.9,28.9
2021-12-28,25 to 29,55659,51752,24396,73.7,68.5,32.3
2021-12-28,30 to 34,64983,61237,32811,76.5,72.1,38.6
2021-12-28,35 to 39,71857,68936,41802,79.8,76.6,46.4
2021-12-28,40 to 44,79135,76845,53773,83.4,81,56.7
2021-12-28,45 to 49,81325,79469,60673,86.5,84.6,64.6
2021-12-28,50 to 54,84053,82718,70596,89.3,87.9,75
2021-12-28,55 to 59,82173,80940,71345,90.8,89.5,78.9
2021-12-28,60 to 64,68059,67104,61309,92.1,90.8,83
2021-12-28,65 to 69,55575,54964,52148,93.4,92.3,87.6
2021-12-28,70 to 74,56582,56107,54154,95.4,94.6,91.3
2021-12-28,75 to 79,45394,45079,43755,96.3,95.7,92.9
2021-12-28,80 to 84,30860,30684,29633,96.8,96.2,92.9
2021-12-28,85 to 89,21079,20946,20105,96.9,96.3,92.4
2021-12-28,90+,12602,12531,11839,95.7,95.2,89.9
2021-12-27,12 to 15,36411,1389,19,56.4,2.2,0
2021-12-27,16 to 17,22702,15134,866,73.3,48.9,2.8
2021-12-27,18 to 24,76061,69556,27659,75.2,68.8,27.3
2021-12-27,25 to 29,55622,51708,23461,73.6,68.4,31
2021-12-27,30 to 34,64954,61195,31838,76.5,72.1,37.5
2021-12-27,35 to 39,71829,68911,40797,79.8,76.6,45.3
2021-12-27,40 to 44,79116,76823,53048,83.4,81,55.9
2021-12-27,45 to 49,81313,79454,60053,86.5,84.6,63.9
2021-12-27,50 to 54,84038,82711,70260,89.3,87.9,74.6
2021-12-27,55 to 59,82161,80932,71103,90.8,89.5,78.6
2021-12-27,60 to 64,68049,67098,61177,92.1,90.8,82.8
2021-12-27,65 to 69,55569,54961,52100,93.4,92.3,87.5
2021-12-27,70 to 74,56574,56106,54132,95.3,94.6,91.2
2021-12-27,75 to 79,45393,45078,43742,96.3,95.7,92.8
2021-12-27,80 to 84,30860,30683,29617,96.8,96.2,92.9
2021-12-27,85 to 89,21079,20946,20097,96.9,96.3,92.3
2021-12-27,90+,12602,12531,11829,95.7,95.2,89.8
2021-12-26,12 to 15,36296,1307,18,56.2,2,0
2021-12-26,16 to 17,22664,14947,833,73.2,48.3,2.7
2021-12-26,18 to 24,75988,69470,25946,75.1,68.7,25.7
2021-12-26,25 to 29,55576,51669,22444,73.6,68.4,29.7
2021-12-26,30 to 34,64916,61159,30789,76.5,72,36.3
2021-12-26,35 to 39,71809,68878,39630,79.8,76.5,44
2021-12-26,40 to 44,79100,76800,52279,83.4,81,55.1
2021-12-26,45 to 49,81296,79435,59414,86.5,84.5,63.2
2021-12-26,50 to 54,84028,82700,69901,89.3,87.8,74.2
2021-12-26,55 to 59,82146,80926,70868,90.8,89.4,78.3
2021-12-26,60 to 64,68039,67088,61059,92.1,90.8,82.6
2021-12-26,65 to 69,55562,54959,52062,93.3,92.3,87.5
2021-12-26,70 to 74,56571,56105,54110,95.3,94.6,91.2
2021-12-26,75 to 79,45392,45078,43721,96.3,95.7,92.8
2021-12-26,80 to 84,30860,30682,29612,96.8,96.2,92.8
2021-12-26,85 to 89,21079,20946,20091,96.9,96.3,92.3
2021-12-26,90+,12601,12531,11824,95.7,95.2,89.8
2021-12-25,12 to 15,36296,1302,18,56.2,2,0
2021-12-25,16 to 17,22664,14943,832,73.2,48.3,2.7
2021-12-25,18 to 24,75986,69470,25913,75.1,68.7,25.6
2021-12-25,25 to 29,55576,51668,22429,73.6,68.4,29.7
2021-12-25,30 to 34,64916,61159,30777,76.5,72,36.3
2021-12-25,35 to 39,71809,68877,39616,79.8,76.5,44
2021-12-25,40 to 44,79100,76798,52272,83.4,81,55.1
2021-12-25,45 to 49,81296,79434,59403,86.5,84.5,63.2
2021-12-25,50 to 54,84028,82700,69889,89.3,87.8,74.2
2021-12-25,55 to 59,82145,80926,70863,90.8,89.4,78.3
2021-12-25,60 to 64,68039,67087,61058,92.1,90.8,82.6
2021-12-25,65 to 69,55562,54959,52062,93.3,92.3,87.5
2021-12-25,70 to 74,56571,56105,54108,95.3,94.6,91.2
2021-12-25,75 to 79,45392,45078,43720,96.3,95.7,92.8
2021-12-25,80 to 84,30860,30682,29612,96.8,96.2,92.8
2021-12-25,85 to 89,21079,20946,20091,96.9,96.3,92.3
2021-12-25,90+,12601,12531,11824,95.7,95.2,89.8
2021-12-24,12 to 15,36296,1302,18,56.2,2,0
2021-12-24,16 to 17,22663,14943,832,73.2,48.3,2.7
2021-12-24,18 to 24,75985,69469,25908,75.1,68.7,25.6
2021-12-24,25 to 29,55576,51667,22427,73.6,68.4,29.7
2021-12-24,30 to 34,64915,61158,30775,76.5,72,36.2
2021-12-24,35 to 39,71809,68876,39616,79.8,76.5,44
2021-12-24,40 to 44,79099,76798,52269,83.4,81,55.1
2021-12-24,45 to 49,81296,79434,59401,86.5,84.5,63.2
2021-12-24,50 to 54,84028,82699,69888,89.3,87.8,74.2
2021-12-24,55 to 59,82145,80926,70862,90.8,89.4,78.3
2021-12-24,60 to 64,68039,67087,61058,92.1,90.8,82.6
2021-12-24,65 to 69,55562,54959,52062,93.3,92.3,87.5
2021-12-24,70 to 74,56571,56105,54107,95.3,94.6,91.2
2021-12-24,75 to 79,45392,45078,43720,96.3,95.7,92.8
2021-12-24,80 to 84,30860,30682,29612,96.8,96.2,92.8
2021-12-24,85 to 89,21079,20946,20091,96.9,96.3,92.3
2021-12-24,90+,12601,12531,11824,95.7,95.2,89.8
2021-12-23,12 to 15,36253,1257,18,56.1,1.9,0
2021-12-23,16 to 17,22656,14906,826,73.2,48.1,2.7
2021-12-23,18 to 24,75930,69419,25386,75.1,68.6,25.1
2021-12-23,25 to 29,55558,51653,22117,73.5,68.4,29.3
2021-12-23,30 to 34,64894,61140,30322,76.4,72,35.7
2021-12-23,35 to 39,71789,68866,39200,79.8,76.5,43.6
2021-12-23,40 to 44,79091,76790,51967,83.4,81,54.8
2021-12-23,45 to 49,81285,79427,59144,86.5,84.5,62.9
2021-12-23,50 to 54,84026,82691,69695,89.2,87.8,74
2021-12-23,55 to 59,82142,80922,70699,90.8,89.4,78.1
2021-12-23,60 to 64,68036,67084,60978,92.1,90.8,82.5
2021-12-23,65 to 69,55562,54958,52025,93.3,92.3,87.4
2021-12-23,70 to 74,56570,56104,54085,95.3,94.5,91.1
2021-12-23,75 to 79,45392,45077,43715,96.3,95.7,92.8
2021-12-23,80 to 84,30859,30682,29604,96.7,96.2,92.8
2021-12-23,85 to 89,21079,20945,20085,96.9,96.2,92.3
2021-12-23,90+,12601,12530,11821,95.7,95.1,89.8
2021-12-22,12 to 15,36057,1144,18,55.8,1.8,0
2021-12-22,16 to 17,22604,14656,759,73,47.3,2.5
2021-12-22,18 to 24,75848,69284,23031,75,68.5,22.8
2021-12-22,25 to 29,55497,51595,20675,73.4,68.3,27.4
2021-12-22,30 to 34,64848,61086,28564,76.4,72,33.6
2021-12-22,35 to 39,71753,68821,37240,79.7,76.5,41.4
2021-12-22,40 to 44,79070,76764,50619,83.4,80.9,53.4
2021-12-22,45 to 49,81267,79410,57954,86.5,84.5,61.7
2021-12-22,50 to 54,84013,82678,69046,89.2,87.8,73.3
2021-12-22,55 to 59,82130,80908,70136,90.8,89.4,77.5
2021-12-22,60 to 64,68026,67073,60664,92.1,90.8,82.1
2021-12-22,65 to 69,55551,54953,51897,93.3,92.3,87.2
2021-12-22,70 to 74,56566,56099,54030,95.3,94.5,91.1
2021-12-22,75 to 79,45388,45070,43676,96.3,95.7,92.7
2021-12-22,80 to 84,30857,30676,29565,96.7,96.2,92.7
2021-12-22,85 to 89,21078,20944,20057,96.9,96.2,92.2
2021-12-22,90+,12601,12529,11794,95.7,95.1,89.6
2021-12-21,12 to 15,35911,1064,16,55.6,1.6,0
2021-12-21,16 to 17,22517,14328,700,72.7,46.3,2.3
2021-12-21,18 to 24,75743,69107,20171,74.9,68.3,19.9
2021-12-21,25 to 29,55428,51525,18697,73.4,68.2,24.7
2021-12-21,30 to 34,64798,61020,26185,76.3,71.9,30.8
2021-12-21,35 to 39,71695,68779,34528,79.7,76.4,38.4
2021-12-21,40 to 44,79039,76733,48726,83.3,80.9,51.4
2021-12-21,45 to 49,81226,79388,56327,86.4,84.5,59.9
2021-12-21,50 to 54,83994,82659,68093,89.2,87.8,72.3
2021-12-21,55 to 59,82115,80884,69367,90.8,89.4,76.7
2021-12-21,60 to 64,68015,67063,60275,92.1,90.8,81.6
2021-12-21,65 to 69,55547,54943,51730,93.3,92.3,86.9
2021-12-21,70 to 74,56557,56097,53942,95.3,94.5,90.9
2021-12-21,75 to 79,45381,45070,43612,96.3,95.7,92.6
2021-12-21,80 to 84,30856,30673,29521,96.7,96.2,92.6
2021-12-21,85 to 89,21076,20944,20022,96.8,96.2,92
2021-12-21,90+,12601,12527,11761,95.7,95.1,89.3
2021-12-20,12 to 15,35758,997,16,55.4,1.5,0
2021-12-20,16 to 17,22434,14018,648,72.5,45.3,2.1
2021-12-20,18 to 24,75651,68974,17056,74.8,68.2,16.9
2021-12-20,25 to 29,55371,51456,16376,73.3,68.1,21.7
2021-12-20,30 to 34,64753,60951,23391,76.3,71.8,27.6
2021-12-20,35 to 39,71662,68739,31370,79.6,76.4,34.9
2021-12-20,40 to 44,79008,76696,46152,83.3,80.9,48.7
2021-12-20,45 to 49,81203,79358,53964,86.4,84.5,57.4
2021-12-20,50 to 54,83983,82639,66856,89.2,87.8,71
2021-12-20,55 to 59,82101,80867,68483,90.7,89.4,75.7
2021-12-20,60 to 64,68003,67045,59804,92,90.7,80.9
2021-12-20,65 to 69,55541,54940,51543,93.3,92.3,86.6
2021-12-20,70 to 74,56549,56092,53843,95.3,94.5,90.7
2021-12-20,75 to 79,45377,45070,43551,96.3,95.7,92.4
2021-12-20,80 to 84,30853,30671,29479,96.7,96.2,92.4
2021-12-20,85 to 89,21073,20942,19987,96.8,96.2,91.8
2021-12-20,90+,12599,12526,11718,95.7,95.1,89
2021-12-19,12 to 15,35633,955,15,55.2,1.5,0
2021-12-19,16 to 17,22365,13691,608,72.2,44.2,2
2021-12-19,18 to 24,75543,68823,14500,74.7,68.1,14.3
2021-12-19,25 to 29,55317,51405,14342,73.2,68,19
2021-12-19,30 to 34,64699,60880,20884,76.2,71.7,24.6
2021-12-19,35 to 39,71617,68689,28227,79.6,76.3,31.4
2021-12-19,40 to 44,78975,76671,43650,83.3,80.8,46
2021-12-19,45 to 49,81177,79340,51685,86.4,84.4,55
2021-12-19,50 to 54,83954,82625,65731,89.2,87.8,69.8
2021-12-19,55 to 59,82089,80849,67606,90.7,89.4,74.7
2021-12-19,60 to 64,67984,67035,59417,92,90.7,80.4
2021-12-19,65 to 69,55530,54931,51419,93.3,92.3,86.4
2021-12-19,70 to 74,56544,56086,53763,95.3,94.5,90.6
2021-12-19,75 to 79,45369,45067,43506,96.3,95.6,92.3
2021-12-19,80 to 84,30849,30669,29443,96.7,96.2,92.3
2021-12-19,85 to 89,21071,20941,19957,96.8,96.2,91.7
2021-12-19,90+,12599,12526,11688,95.7,95.1,88.8
2021-12-18,12 to 15,35415,916,15,54.8,1.4,0
2021-12-18,16 to 17,22297,13341,557,72,43.1,1.8
2021-12-18,18 to 24,75466,68686,11924,74.6,67.9,11.8
2021-12-18,25 to 29,55271,51342,12249,73.1,67.9,16.2
2021-12-18,30 to 34,64655,60825,18249,76.2,71.6,21.5
2021-12-18,35 to 39,71582,68632,25147,79.5,76.3,27.9
2021-12-18,40 to 44,78955,76648,40982,83.2,80.8,43.2
